Country,EdLevel,YearsCodePro,DevType,OrgSize,RemoteWork,Salary,CountryName,EducationLevel,RemoteWorkLabel,DevTypeLabel,OrgSizeLabel
16,1,16.0,13,3,2,170000.0,United States of America,Master's,Remote,Engineering manager,100-499
16,1,3.0,2,2,0,124000.0,United States of America,Master's,Hybrid,Cloud infrastructure engineer,10k+
8,2,5.0,8,1,0,37481.0,Italy,Other,Hybrid,Developer,10-19
15,0,3.0,8,5,2,72497.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,Remote,Developer,20-99
16,2,25.0,8,5,2,140000.0,United States of America,Other,Remote,Developer,20-99
16,0,4.0,8,5,2,125000.0,United States of America,Bachelor's,Remote,Developer,20-99
16,1,3.0,3,0,2,100000.0,United States of America,Master's,Remote,Data or business analyst,1k-4.9k
16,0,14.0,8,5,2,115000.0,United States of America,Bachelor's,Remote,Developer,20-99
2,0,5.0,8,0,1,78813.0,Canada,Bachelor's,In-person,Developer,1k-4.9k
16,0,42.0,7,4,1,200000.0,United States of America,Bachelor's,In-person,DevOps specialist,2 to 9 employees
5,1,7.0,8,3,0,71750.0,Germany,Master's,Hybrid,Developer,100-499
16,0,25.0,8,3,2,160000.0,United States of America,Bachelor's,Remote,Developer,100-499
16,0,7.0,8,5,2,78000.0,United States of America,Bachelor's,Remote,Developer,20-99
11,1,8.0,8,2,2,56227.0,Poland,Master's,Remote,Developer,10k+
16,0,2.0,8,3,2,82500.0,United States of America,Bachelor's,Remote,Developer,100-499
15,1,3.0,8,0,0,62069.0,United Kingdom of Great Britain and Northern Ireland,Master's,Hybrid,Developer,1k-4.9k
16,1,10.0,8,3,0,85000.0,United States of America,Master's,Hybrid,Developer,100-499
16,2,1.0,18,4,2,60000.0,United States of America,Other,Remote,Project manager,2 to 9 employees
16,0,21.0,13,3,2,220000.0,United States of America,Bachelor's,Remote,Engineering manager,100-499
16,1,4.0,16,3,2,160000.0,United States of America,Master's,Remote,Other (please specify):,100-499
5,0,22.0,8,1,0,89955.0,Germany,Bachelor's,Hybrid,Developer,10-19
2,0,6.0,8,7,2,55764.0,Canada,Bachelor's,Remote,Developer,500-999
16,0,26.0,8,1,0,130000.0,United States of America,Bachelor's,Hybrid,Developer,10-19
2,1,12.0,8,3,0,74351.0,Canada,Master's,Hybrid,Developer,100-499
16,0,3.0,8,5,0,102000.0,United States of America,Bachelor's,Hybrid,Developer,20-99
1,0,14.0,8,5,2,101438.0,Brazil,Bachelor's,Remote,Developer,20-99
16,1,4.0,8,8,2,130000.0,United States of America,Master's,Remote,Developer,Unknown
1,3,17.0,8,5,2,38546.0,Brazil,Postgraduate,Remote,Developer,20-99
16,3,9.0,8,5,2,200000.0,United States of America,Postgraduate,Remote,Developer,20-99
16,4,38.0,8,8,0,135000.0,United States of America,School,Hybrid,Developer,Unknown
16,1,6.0,21,3,0,120000.0,United States of America,Master's,Hybrid,Security professional,100-499
16,0,7.0,8,3,1,189000.0,United States of America,Bachelor's,In-person,Developer,100-499
15,0,42.0,8,5,2,62069.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,Remote,Developer,20-99
16,0,11.0,8,7,2,210000.0,United States of America,Bachelor's,Remote,Developer,500-999
16,1,4.0,8,6,0,160000.0,United States of America,Master's,Hybrid,Developer,5k-9.9k
16,0,4.0,8,5,2,118000.0,United States of America,Bachelor's,Remote,Developer,20-99
16,0,4.0,8,3,2,135000.0,United States of America,Bachelor's,Remote,Developer,100-499
16,1,49.0,8,0,0,62000.0,United States of America,Master's,Hybrid,Developer,1k-4.9k
2,2,19.0,8,6,2,84017.0,Canada,Other,Remote,Developer,5k-9.9k
16,0,7.0,8,5,2,158026.0,United States of America,Bachelor's,Remote,Developer,20-99
16,0,3.0,8,7,0,74000.0,United States of America,Bachelor's,Hybrid,Developer,500-999
16,1,31.0,18,1,2,164000.0,United States of America,Master's,Remote,Project manager,10-19
2,0,7.0,8,6,0,115245.0,Canada,Bachelor's,Hybrid,Developer,5k-9.9k
5,1,7.0,8,1,0,64254.0,Germany,Master's,Hybrid,Developer,10-19
16,0,9.0,8,3,2,130000.0,United States of America,Bachelor's,Remote,Developer,100-499
16,0,9.0,8,2,0,130000.0,United States of America,Bachelor's,Hybrid,Developer,10k+
16,0,14.0,13,6,0,170000.0,United States of America,Bachelor's,Hybrid,Engineering manager,5k-9.9k
16,0,27.0,13,2,2,162000.0,United States of America,Bachelor's,Remote,Engineering manager,10k+
16,1,4.0,19,5,0,120000.0,United States of America,Master's,Hybrid,Research & Development role,20-99
16,0,40.0,17,1,2,200000.0,United States of America,Bachelor's,Remote,Product manager,10-19
16,2,9.0,8,3,2,132000.0,United States of America,Other,Remote,Developer,100-499
1,0,23.0,8,7,2,101000.0,Brazil,Bachelor's,Remote,Developer,500-999
5,1,1.0,0,4,1,54616.0,Germany,Master's,In-person,Academic researcher,2 to 9 employees
2,0,10.0,10,6,0,111527.0,Canada,Bachelor's,Hybrid,Developer Experience,5k-9.9k
4,2,8.0,8,3,0,44978.0,France,Other,Hybrid,Developer,100-499
2,0,10.0,8,3,2,118962.0,Canada,Bachelor's,Remote,Developer,100-499
16,1,22.0,8,5,2,165000.0,United States of America,Master's,Remote,Developer,20-99
2,2,5.0,8,2,0,89222.0,Canada,Other,Hybrid,Developer,10k+
16,3,8.0,9,3,2,160000.0,United States of America,Postgraduate,Remote,Developer Advocate,100-499
16,0,7.0,12,3,2,200000.0,United States of America,Bachelor's,Remote,Engineer,100-499
16,0,22.0,8,0,2,204000.0,United States of America,Bachelor's,Remote,Developer,1k-4.9k
16,0,34.0,8,5,1,100000.0,United States of America,Bachelor's,In-person,Developer,20-99
16,0,4.0,8,3,0,205000.0,United States of America,Bachelor's,Hybrid,Developer,100-499
9,1,6.0,7,7,0,64254.0,Netherlands,Master's,Hybrid,DevOps specialist,500-999
16,2,26.0,2,7,2,150000.0,United States of America,Other,Remote,Cloud infrastructure engineer,500-999
13,0,5.0,8,1,0,53903.0,Sweden,Bachelor's,Hybrid,Developer,10-19
16,0,2.0,8,5,2,122000.0,United States of America,Bachelor's,Remote,Developer,20-99
2,0,4.0,8,6,2,65429.0,Canada,Bachelor's,Remote,Developer,5k-9.9k
16,0,5.0,8,5,2,140000.0,United States of America,Bachelor's,Remote,Developer,20-99
5,3,15.0,19,3,2,107090.0,Germany,Postgraduate,Remote,Research & Development role,100-499
16,1,34.0,6,4,2,63000.0,United States of America,Master's,Remote,Designer,2 to 9 employees
16,0,6.0,8,5,2,147504.0,United States of America,Bachelor's,Remote,Developer,20-99
16,0,3.0,8,0,1,45000.0,United States of America,Bachelor's,In-person,Developer,1k-4.9k
2,0,5.0,8,2,0,69496.0,Canada,Bachelor's,Hybrid,Developer,10k+
16,0,5.0,8,0,2,200000.0,United States of America,Bachelor's,Remote,Developer,1k-4.9k
16,0,20.0,4,2,2,120000.0,United States of America,Bachelor's,Remote,Data scientist or machine learning specialist,10k+
2,2,10.0,8,7,2,65429.0,Canada,Other,Remote,Developer,500-999
16,2,20.0,8,2,2,146000.0,United States of America,Other,Remote,Developer,10k+
2,0,24.0,8,0,2,100374.0,Canada,Bachelor's,Remote,Developer,1k-4.9k
16,1,4.0,3,2,0,109000.0,United States of America,Master's,Hybrid,Data or business analyst,10k+
10,2,10.0,2,0,0,85629.0,Norway,Other,Hybrid,Cloud infrastructure engineer,1k-4.9k
16,0,17.0,7,3,2,172000.0,United States of America,Bachelor's,Remote,DevOps specialist,100-499
16,0,17.0,8,5,2,155000.0,United States of America,Bachelor's,Remote,Developer,20-99
10,1,26.0,8,1,0,90613.0,Norway,Master's,Hybrid,Developer,10-19
13,2,6.0,8,4,0,27642.0,Sweden,Other,Hybrid,Developer,2 to 9 employees
4,3,9.0,8,3,0,67466.0,France,Postgraduate,Hybrid,Developer,100-499
16,0,14.0,8,5,1,235000.0,United States of America,Bachelor's,In-person,Developer,20-99
16,2,7.0,16,0,2,140000.0,United States of America,Other,Remote,Other (please specify):,1k-4.9k
16,0,8.0,8,5,0,103041.0,United States of America,Bachelor's,Hybrid,Developer,20-99
14,0,5.0,8,5,0,112421.0,Switzerland,Bachelor's,Hybrid,Developer,20-99
2,1,18.0,8,3,0,79556.0,Canada,Master's,Hybrid,Developer,100-499
10,0,6.0,8,4,0,61164.0,Norway,Bachelor's,Hybrid,Developer,2 to 9 employees
2,2,25.0,13,3,0,111527.0,Canada,Other,Hybrid,Engineering manager,100-499
16,0,5.0,8,5,1,121000.0,United States of America,Bachelor's,In-person,Developer,20-99
16,0,20.0,8,3,1,180000.0,United States of America,Bachelor's,In-person,Developer,100-499
16,0,11.0,20,6,2,150000.0,United States of America,Bachelor's,Remote,Scientist,5k-9.9k
4,1,8.0,8,5,0,69608.0,France,Master's,Hybrid,Developer,20-99
2,0,20.0,9,3,2,79556.0,Canada,Bachelor's,Remote,Developer Advocate,100-499
16,0,13.0,8,7,2,131500.0,United States of America,Bachelor's,Remote,Developer,500-999
5,1,11.0,8,7,2,80317.0,Germany,Master's,Remote,Developer,500-999
9,0,9.0,8,2,0,69608.0,Netherlands,Bachelor's,Hybrid,Developer,10k+
11,1,6.0,8,0,2,34454.0,Poland,Master's,Remote,Developer,1k-4.9k
16,0,10.0,8,7,2,175000.0,United States of America,Bachelor's,Remote,Developer,500-999
2,0,10.0,8,1,2,78069.0,Canada,Bachelor's,Remote,Developer,10-19
1,0,12.0,8,0,2,50719.0,Brazil,Bachelor's,Remote,Developer,1k-4.9k
3,1,6.0,8,4,1,94898.0,Denmark,Master's,In-person,Developer,2 to 9 employees
16,0,11.0,8,8,0,150000.0,United States of America,Bachelor's,Hybrid,Developer,Unknown
16,0,10.0,8,3,0,240000.0,United States of America,Bachelor's,Hybrid,Developer,100-499
16,1,5.0,8,3,2,110000.0,United States of America,Master's,Remote,Developer,100-499
16,0,40.0,8,5,1,84000.0,United States of America,Bachelor's,In-person,Developer,20-99
2,0,23.0,8,6,0,63009.0,Canada,Bachelor's,Hybrid,Developer,5k-9.9k
15,0,39.0,8,2,2,62069.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,Remote,Developer,10k+
2,0,6.0,8,3,2,57251.0,Canada,Bachelor's,Remote,Developer,100-499
16,2,20.0,9,6,2,250000.0,United States of America,Other,Remote,Developer Advocate,5k-9.9k
16,1,11.0,8,2,1,128596.0,United States of America,Master's,In-person,Developer,10k+
2,0,15.0,16,0,0,148703.0,Canada,Bachelor's,Hybrid,Other (please specify):,1k-4.9k
16,0,3.0,8,7,2,115000.0,United States of America,Bachelor's,Remote,Developer,500-999
16,0,1.0,8,5,2,90000.0,United States of America,Bachelor's,Remote,Developer,20-99
16,0,5.0,8,3,2,130000.0,United States of America,Bachelor's,Remote,Developer,100-499
16,1,24.0,20,8,0,130000.0,United States of America,Master's,Hybrid,Scientist,Unknown
16,0,18.0,7,6,0,150000.0,United States of America,Bachelor's,Hybrid,DevOps specialist,5k-9.9k
4,4,12.0,16,5,2,139216.0,France,School,Remote,Other (please specify):,20-99
16,2,9.0,13,3,0,185000.0,United States of America,Other,Hybrid,Engineering manager,100-499
12,0,15.0,8,4,2,58899.0,Spain,Bachelor's,Remote,Developer,2 to 9 employees
16,0,10.0,8,7,0,250000.0,United States of America,Bachelor's,Hybrid,Developer,500-999
16,0,15.0,8,3,2,155000.0,United States of America,Bachelor's,Remote,Developer,100-499
16,3,4.0,20,2,1,107000.0,United States of America,Postgraduate,In-person,Scientist,10k+
16,0,3.0,8,3,0,60000.0,United States of America,Bachelor's,Hybrid,Developer,100-499
2,2,7.0,8,5,2,85504.0,Canada,Other,Remote,Developer,20-99
16,2,6.0,16,0,0,115000.0,United States of America,Other,Hybrid,Other (please specify):,1k-4.9k
16,1,15.0,8,0,2,220000.0,United States of America,Master's,Remote,Developer,1k-4.9k
1,0,6.0,8,1,2,84000.0,Brazil,Bachelor's,Remote,Developer,10-19
2,0,19.0,7,2,2,74351.0,Canada,Bachelor's,Remote,DevOps specialist,10k+
16,2,30.0,7,6,2,143000.0,United States of America,Other,Remote,DevOps specialist,5k-9.9k
16,0,17.0,8,3,0,145000.0,United States of America,Bachelor's,Hybrid,Developer,100-499
7,0,7.0,8,0,0,34746.0,Israel,Bachelor's,Hybrid,Developer,1k-4.9k
15,0,16.0,19,5,1,148966.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,In-person,Research & Development role,20-99
16,0,1.0,8,5,0,89000.0,United States of America,Bachelor's,Hybrid,Developer,20-99
15,0,7.0,8,7,0,89379.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,Hybrid,Developer,500-999
16,2,1.0,12,0,1,72000.0,United States of America,Other,In-person,Engineer,1k-4.9k
1,0,12.0,8,0,0,50719.0,Brazil,Bachelor's,Hybrid,Developer,1k-4.9k
16,1,0.5,4,5,0,74000.0,United States of America,Master's,Hybrid,Data scientist or machine learning specialist,20-99
5,2,22.0,8,3,2,80317.0,Germany,Other,Remote,Developer,100-499
16,2,1.0,8,4,2,92500.0,United States of America,Other,Remote,Developer,2 to 9 employees
16,0,21.0,16,1,1,93500.0,United States of America,Bachelor's,In-person,Other (please specify):,10-19
16,1,15.0,8,5,2,120000.0,United States of America,Master's,Remote,Developer,20-99
16,0,23.0,8,5,0,170000.0,United States of America,Bachelor's,Hybrid,Developer,20-99
16,0,4.0,8,0,0,104749.0,United States of America,Bachelor's,Hybrid,Developer,1k-4.9k
1,1,7.0,8,5,2,28403.0,Brazil,Master's,Remote,Developer,20-99
16,0,7.0,8,6,2,161000.0,United States of America,Bachelor's,Remote,Developer,5k-9.9k
16,0,10.0,8,7,2,110000.0,United States of America,Bachelor's,Remote,Developer,500-999
16,2,45.0,8,5,2,147000.0,United States of America,Other,Remote,Developer,20-99
13,1,5.0,8,7,0,66803.0,Sweden,Master's,Hybrid,Developer,500-999
16,1,4.0,8,7,2,85000.0,United States of America,Master's,Remote,Developer,500-999
16,4,46.0,8,6,2,85000.0,United States of America,School,Remote,Developer,5k-9.9k
16,0,3.0,8,6,0,115000.0,United States of America,Bachelor's,Hybrid,Developer,5k-9.9k
10,1,6.0,8,3,0,90613.0,Norway,Master's,Hybrid,Developer,100-499
16,0,23.0,8,0,2,164000.0,United States of America,Bachelor's,Remote,Developer,1k-4.9k
16,0,7.0,8,0,2,135000.0,United States of America,Bachelor's,Remote,Developer,1k-4.9k
16,0,14.0,8,8,2,153920.0,United States of America,Bachelor's,Remote,Developer,Unknown
2,0,15.0,2,4,0,58738.0,Canada,Bachelor's,Hybrid,Cloud infrastructure engineer,2 to 9 employees
8,2,1.0,8,3,0,23560.0,Italy,Other,Hybrid,Developer,100-499
2,1,6.0,8,3,2,89222.0,Canada,Master's,Remote,Developer,100-499
15,0,5.0,8,5,2,50400.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,Remote,Developer,20-99
15,0,4.0,8,0,2,62069.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,Remote,Developer,1k-4.9k
16,0,8.0,7,3,1,115000.0,United States of America,Bachelor's,In-person,DevOps specialist,100-499
15,0,19.0,8,5,2,89379.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,Remote,Developer,20-99
16,3,2.0,8,6,0,240000.0,United States of America,Postgraduate,Hybrid,Developer,5k-9.9k
5,0,13.0,13,7,2,107090.0,Germany,Bachelor's,Remote,Engineering manager,500-999
3,2,8.0,8,1,1,57514.0,Denmark,Other,In-person,Developer,10-19
2,2,12.0,8,0,2,156138.0,Canada,Other,Remote,Developer,1k-4.9k
2,0,12.0,8,7,0,63199.0,Canada,Bachelor's,Hybrid,Developer,500-999
16,2,7.0,8,5,2,140000.0,United States of America,Other,Remote,Developer,20-99
9,0,10.0,8,5,0,74963.0,Netherlands,Bachelor's,Hybrid,Developer,20-99
2,0,11.0,8,2,2,139781.0,Canada,Bachelor's,Remote,Developer,10k+
16,1,28.0,8,5,2,160000.0,United States of America,Master's,Remote,Developer,20-99
16,1,22.0,22,4,2,150000.0,United States of America,Master's,Remote,Senior Executive (C-Suite,2 to 9 employees
16,0,28.0,16,5,2,146000.0,United States of America,Bachelor's,Remote,Other (please specify):,20-99
16,0,15.0,8,3,2,200000.0,United States of America,Bachelor's,Remote,Developer,100-499
2,0,23.0,8,7,2,104092.0,Canada,Bachelor's,Remote,Developer,500-999
16,1,15.0,8,4,2,150000.0,United States of America,Master's,Remote,Developer,2 to 9 employees
2,2,13.0,8,2,0,178443.0,Canada,Other,Hybrid,Developer,10k+
2,2,17.0,8,2,0,59481.0,Canada,Other,Hybrid,Developer,10k+
16,2,37.0,13,5,2,155000.0,United States of America,Other,Remote,Engineering manager,20-99
16,1,18.0,8,3,2,75000.0,United States of America,Master's,Remote,Developer,100-499
16,0,18.0,8,3,2,220000.0,United States of America,Bachelor's,Remote,Developer,100-499
5,0,0.5,8,7,0,50332.0,Germany,Bachelor's,Hybrid,Developer,500-999
2,2,15.0,10,3,2,133833.0,Canada,Other,Remote,Developer Experience,100-499
1,0,14.0,8,0,1,25765.0,Brazil,Bachelor's,In-person,Developer,1k-4.9k
15,0,6.0,8,4,1,34759.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,In-person,Developer,2 to 9 employees
16,0,6.0,2,2,2,166000.0,United States of America,Bachelor's,Remote,Cloud infrastructure engineer,10k+
16,0,7.0,8,2,2,130000.0,United States of America,Bachelor's,Remote,Developer,10k+
16,0,8.0,16,7,0,150000.0,United States of America,Bachelor's,Hybrid,Other (please specify):,500-999
16,0,22.0,8,7,2,210000.0,United States of America,Bachelor's,Remote,Developer,500-999
8,0,9.0,8,5,0,44978.0,Italy,Bachelor's,Hybrid,Developer,20-99
13,2,12.0,8,0,0,47545.0,Sweden,Other,Hybrid,Developer,1k-4.9k
5,0,36.0,19,5,0,133862.0,Germany,Bachelor's,Hybrid,Research & Development role,20-99
16,2,13.0,12,7,2,205000.0,United States of America,Other,Remote,Engineer,500-999
16,0,2.0,8,5,2,185000.0,United States of America,Bachelor's,Remote,Developer,20-99
16,0,12.0,8,2,2,135000.0,United States of America,Bachelor's,Remote,Developer,10k+
16,0,1.0,8,1,1,62000.0,United States of America,Bachelor's,In-person,Developer,10-19
16,0,16.0,8,3,0,133806.0,United States of America,Bachelor's,Hybrid,Developer,100-499
15,2,3.0,8,4,1,22345.0,United Kingdom of Great Britain and Northern Ireland,Other,In-person,Developer,2 to 9 employees
16,2,24.0,8,3,2,118000.0,United States of America,Other,Remote,Developer,100-499
15,0,1.0,8,5,0,37241.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,Hybrid,Developer,20-99
16,0,7.0,8,3,2,170000.0,United States of America,Bachelor's,Remote,Developer,100-499
16,0,6.0,8,3,0,110000.0,United States of America,Bachelor's,Hybrid,Developer,100-499
16,0,19.0,8,4,2,125000.0,United States of America,Bachelor's,Remote,Developer,2 to 9 employees
16,0,15.0,8,5,2,165000.0,United States of America,Bachelor's,Remote,Developer,20-99
16,0,3.0,8,3,2,130000.0,United States of America,Bachelor's,Remote,Developer,100-499
16,0,8.0,8,5,1,180000.0,United States of America,Bachelor's,In-person,Developer,20-99
16,0,5.0,8,0,0,79325.0,United States of America,Bachelor's,Hybrid,Developer,1k-4.9k
15,3,20.0,0,0,0,80690.0,United Kingdom of Great Britain and Northern Ireland,Postgraduate,Hybrid,Academic researcher,1k-4.9k
6,0,5.0,8,2,2,30292.0,India,Bachelor's,Remote,Developer,10k+
16,0,12.0,8,5,0,140000.0,United States of America,Bachelor's,Hybrid,Developer,20-99
16,1,12.0,8,7,2,140000.0,United States of America,Master's,Remote,Developer,500-999
8,3,10.0,8,5,0,48190.0,Italy,Postgraduate,Hybrid,Developer,20-99
16,0,7.0,8,3,2,190000.0,United States of America,Bachelor's,Remote,Developer,100-499
16,2,17.0,2,4,2,200000.0,United States of America,Other,Remote,Cloud infrastructure engineer,2 to 9 employees
2,0,7.0,8,1,1,55764.0,Canada,Bachelor's,In-person,Developer,10-19
16,0,3.0,8,3,2,200000.0,United States of America,Bachelor's,Remote,Developer,100-499
16,2,14.0,13,5,0,200000.0,United States of America,Other,Hybrid,Engineering manager,20-99
15,1,11.0,8,0,0,49655.0,United Kingdom of Great Britain and Northern Ireland,Master's,Hybrid,Developer,1k-4.9k
12,2,2.0,8,4,2,16706.0,Spain,Other,Remote,Developer,2 to 9 employees
16,0,11.0,8,3,2,119000.0,United States of America,Bachelor's,Remote,Developer,100-499
2,0,7.0,22,1,2,96657.0,Canada,Bachelor's,Remote,Senior Executive (C-Suite,10-19
2,0,16.0,8,5,2,193314.0,Canada,Bachelor's,Remote,Developer,20-99
13,1,2.0,8,2,0,62656.0,Sweden,Master's,Hybrid,Developer,10k+
16,2,4.0,8,5,2,77000.0,United States of America,Other,Remote,Developer,20-99
2,0,10.0,8,2,2,159856.0,Canada,Bachelor's,Remote,Developer,10k+
2,0,10.0,8,5,2,52790.0,Canada,Bachelor's,Remote,Developer,20-99
12,3,20.0,13,5,2,48190.0,Spain,Postgraduate,Remote,Engineering manager,20-99
16,0,5.0,2,2,2,170000.0,United States of America,Bachelor's,Remote,Cloud infrastructure engineer,10k+
16,1,12.0,8,2,0,200000.0,United States of America,Master's,Hybrid,Developer,10k+
16,0,8.0,8,0,2,131000.0,United States of America,Bachelor's,Remote,Developer,1k-4.9k
